LRK nummer,datum_inspectie,type onderzoek,kleur vestiging,actuele_naam_oko,aantal_kindplaatsen,vve,inschrijfdatum,opvanglocatie_adres,opvanglocatie_postcode,opvanglocatie_woonplaats,longitude,latitude,naam_houder,kvk_nummer_houder,rechtsvorm_houder,houder_adres,houder_postcode,houder_woonplaats,houder_buitenland,correspondentie_adres,correspondentie_postcode,correspondentie_woonplaats,correspondentie_buitenland,contact_persoon,contact_telefoon,contact_emailadres,contact_website,kvkvestiging,houder.href,houder.text,houdervanaf,url
150771198,11/12/2013,Jaarlijks inspectiebezoek,rood,Molukkertjes,38,Nee,05/23/2011,Molukkenstraat 74 ,1094BR,Amsterdam,4.9393501,52.3625648,Tibetaantjes,34237342,CV,Molukkenstraat 74 ,1094BR,AMSTERDAM,,Molukkenstraat 74 ,1094BR,AMSTERDAM,,,,,,21728542,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3982&currentPage=0,Tibetaantjes,03/11/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=79104
150771198,07/11/2014,Jaarlijks inspectiebezoek,oranje,Molukkertjes,38,Nee,05/23/2011,Molukkenstraat 74 ,1094BR,Amsterdam,4.9393501,52.3625648,Tibetaantjes,34237342,CV,Molukkenstraat 74 ,1094BR,AMSTERDAM,,Molukkenstraat 74 ,1094BR,AMSTERDAM,,,,,,21728542,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3982&currentPage=0,Tibetaantjes,03/11/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=79104
150771198,03/06/2015,Jaarlijks inspectiebezoek,rood,Molukkertjes,38,Nee,05/23/2011,Molukkenstraat 74 ,1094BR,Amsterdam,4.9393501,52.3625648,Tibetaantjes,34237342,CV,Molukkenstraat 74 ,1094BR,AMSTERDAM,,Molukkenstraat 74 ,1094BR,AMSTERDAM,,,,,,21728542,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3982&currentPage=0,Tibetaantjes,03/11/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=79104
158285311,06/13/2013,Jaarlijks inspectiebezoek,groen,Peuteropvang De Meer,14,Ja,01/25/2012,Mariotteplein 70 ,1098PA,Amsterdam,4.9398084,52.3518603,Stichting Dynamo Welzijn,41204927,Stichting,Postbus 93500,1090EA,Amsterdam,,Mariotteplein 70 ,1098PA,AMSTERDAM,,De directie,,,,23932430,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9024&currentPage=0,Stichting Dynamo Welzijn,11/16/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85467
158285311,07/08/2014,Jaarlijks inspectiebezoek,groen,Peuteropvang De Meer,14,Ja,01/25/2012,Mariotteplein 70 ,1098PA,Amsterdam,4.9398084,52.3518603,Stichting Dynamo Welzijn,41204927,Stichting,Postbus 93500,1090EA,Amsterdam,,Mariotteplein 70 ,1098PA,AMSTERDAM,,De directie,,,,23932430,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9024&currentPage=0,Stichting Dynamo Welzijn,11/16/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85467
158285311,04/07/2015,Jaarlijks inspectiebezoek,groen,Peuteropvang De Meer,14,Ja,01/25/2012,Mariotteplein 70 ,1098PA,Amsterdam,4.9398084,52.3518603,Stichting Dynamo Welzijn,41204927,Stichting,Postbus 93500,1090EA,Amsterdam,,Mariotteplein 70 ,1098PA,AMSTERDAM,,De directie,,,,23932430,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9024&currentPage=0,Stichting Dynamo Welzijn,11/16/2011,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85467
952252569,01/12/2012,Jaarlijks inspectiebezoek,rood,Kindercentrum De Morgenstond,35,Nee,01/01/2010,Kampina 7 ,1025DD,Amsterdam,4.9405259,52.4030658,Leidsman,34308064,Eenmanszaak,,,,,Postbus 36487,1020ML,AMSTERDAM,,,020-4639944',,,7581831,,,10/07/2009,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32658
952252569,11/28/2013,Jaarlijks inspectiebezoek,rood,Kindercentrum De Morgenstond,35,Nee,01/01/2010,Kampina 7 ,1025DD,Amsterdam,4.9405259,52.4030658,Leidsman,34308064,Eenmanszaak,,,,,Postbus 36487,1020ML,AMSTERDAM,,,020-4639944',,,7581831,,,10/07/2009,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32658
952252569,08/20/2014,Jaarlijks inspectiebezoek,oranje,Kindercentrum De Morgenstond,35,Nee,01/01/2010,Kampina 7 ,1025DD,Amsterdam,4.9405259,52.4030658,Leidsman,34308064,Eenmanszaak,,,,,Postbus 36487,1020ML,AMSTERDAM,,,020-4639944',,,7581831,,,10/07/2009,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32658
176939209,01/12/2012,Jaarlijks inspectiebezoek,geel,Kinderopvang Poppedeintje,46,Nee,10/01/2010,Nieuwendammerdijk 349 ,1023BK,Amsterdam,4.9413821,52.3909896,Kinderopvang Poppedeintje B.V.,50367374,BV,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,de heer J. Westerning,020 6329359',info@poppedeintje.nl,http://www.poppedeintje.nl,20812507,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4551&currentPage=0,Kinderopvang Poppedeintje B.V.,07/23/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=54594
176939209,05/02/2013,Jaarlijks inspectiebezoek,geel,Kinderopvang Poppedeintje,46,Nee,10/01/2010,Nieuwendammerdijk 349 ,1023BK,Amsterdam,4.9413821,52.3909896,Kinderopvang Poppedeintje B.V.,50367374,BV,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,de heer J. Westerning,020 6329359',info@poppedeintje.nl,http://www.poppedeintje.nl,20812507,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4551&currentPage=0,Kinderopvang Poppedeintje B.V.,07/23/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=54594
176939209,03/27/2014,Jaarlijks inspectiebezoek,groen,Kinderopvang Poppedeintje,46,Nee,10/01/2010,Nieuwendammerdijk 349 ,1023BK,Amsterdam,4.9413821,52.3909896,Kinderopvang Poppedeintje B.V.,50367374,BV,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,de heer J. Westerning,020 6329359',info@poppedeintje.nl,http://www.poppedeintje.nl,20812507,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4551&currentPage=0,Kinderopvang Poppedeintje B.V.,07/23/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=54594
176939209,02/18/2015,Jaarlijks inspectiebezoek,groen,Kinderopvang Poppedeintje,46,Nee,10/01/2010,Nieuwendammerdijk 349 ,1023BK,Amsterdam,4.9413821,52.3909896,Kinderopvang Poppedeintje B.V.,50367374,BV,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,Nieuwendammerdijk 349 ,1023BK,AMSTERDAM,,de heer J. Westerning,020 6329359',info@poppedeintje.nl,http://www.poppedeintje.nl,20812507,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=4551&currentPage=0,Kinderopvang Poppedeintje B.V.,07/23/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=54594
322066724,11/19/2012,Jaarlijks inspectiebezoek,rood,Kinderdagverblijf Het Amsterdamse Poortje B.V.,25,Nee,01/01/2010,Boeninlaan 286 ,1102TP,Amsterdam,4.9438969,52.3187109,Kinderdagverblijf Het Amsterdamse Poortje B.V.,41210310,BV,Hoptille 176 184,1102PT,AMSTERDAM ZUIDOOST,,Boeninlaan 286 ,1102TP,AMSTERDAM ZUIDOOST,,,020-6982181',,,9860304,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3957&currentPage=0,Kinderdagverblijf Het Amsterdamse Poortje B.V.,04/12/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32014
322066724,08/19/2013,Jaarlijks inspectiebezoek,oranje,Kinderdagverblijf Het Amsterdamse Poortje B.V.,25,Nee,01/01/2010,Boeninlaan 286 ,1102TP,Amsterdam,4.9438969,52.3187109,Kinderdagverblijf Het Amsterdamse Poortje B.V.,41210310,BV,Hoptille 176 184,1102PT,AMSTERDAM ZUIDOOST,,Boeninlaan 286 ,1102TP,AMSTERDAM ZUIDOOST,,,020-6982181',,,9860304,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3957&currentPage=0,Kinderdagverblijf Het Amsterdamse Poortje B.V.,04/12/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32014
322066724,07/07/2014,Jaarlijks inspectiebezoek,oranje,Kinderdagverblijf Het Amsterdamse Poortje B.V.,25,Nee,01/01/2010,Boeninlaan 286 ,1102TP,Amsterdam,4.9438969,52.3187109,Kinderdagverblijf Het Amsterdamse Poortje B.V.,41210310,BV,Hoptille 176 184,1102PT,AMSTERDAM ZUIDOOST,,Boeninlaan 286 ,1102TP,AMSTERDAM ZUIDOOST,,,020-6982181',,,9860304,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3957&currentPage=0,Kinderdagverblijf Het Amsterdamse Poortje B.V.,04/12/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32014
440633990,08/10/2012,Jaarlijks inspectiebezoek,rood,KDV 't Sprookjesland Amsterdam B.V.,29,Nee,01/01/2010,Charlotte Brontestraat 46 ,1102XE,Amsterdam,4.9450019,52.3241574,KDV 't Sprookjesland Amsterdam B.V.,34299554,BV,Maandenweg 53 ,1335KN,ALMERE,,Charlotte Brontestraat 46 ,1102XE,AMSTERDAM ZUIDOOST,,,020-4164918',,,17387663,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3912&currentPage=0,KDV 't Sprookjesland Amsterdam B.V.,12/14/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31081
440633990,12/03/2013,Jaarlijks inspectiebezoek,rood,KDV 't Sprookjesland Amsterdam B.V.,29,Nee,01/01/2010,Charlotte Brontestraat 46 ,1102XE,Amsterdam,4.9450019,52.3241574,KDV 't Sprookjesland Amsterdam B.V.,34299554,BV,Maandenweg 53 ,1335KN,ALMERE,,Charlotte Brontestraat 46 ,1102XE,AMSTERDAM ZUIDOOST,,,020-4164918',,,17387663,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3912&currentPage=0,KDV 't Sprookjesland Amsterdam B.V.,12/14/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31081
440633990,02/26/2013,Incidenteel inspectiebezoek,rood,KDV 't Sprookjesland Amsterdam B.V.,29,Nee,01/01/2010,Charlotte Brontestraat 46 ,1102XE,Amsterdam,4.9450019,52.3241574,KDV 't Sprookjesland Amsterdam B.V.,34299554,BV,Maandenweg 53 ,1335KN,ALMERE,,Charlotte Brontestraat 46 ,1102XE,AMSTERDAM ZUIDOOST,,,020-4164918',,,17387663,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3912&currentPage=0,KDV 't Sprookjesland Amsterdam B.V.,12/14/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31081
440633990,11/13/2014,Jaarlijks inspectiebezoek,oranje,KDV 't Sprookjesland Amsterdam B.V.,29,Nee,01/01/2010,Charlotte Brontestraat 46 ,1102XE,Amsterdam,4.9450019,52.3241574,KDV 't Sprookjesland Amsterdam B.V.,34299554,BV,Maandenweg 53 ,1335KN,ALMERE,,Charlotte Brontestraat 46 ,1102XE,AMSTERDAM ZUIDOOST,,,020-4164918',,,17387663,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3912&currentPage=0,KDV 't Sprookjesland Amsterdam B.V.,12/14/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31081
192669400,07/26/2012,Jaarlijks inspectiebezoek,geel,kdv de Appelboom,12,Nee,12/07/2010,Purmerweg 86 ,1023BB,Amsterdam,4.9451328,52.3905273,KDV De Appelboom,60140836,VOF,H. Cleyndertweg 549 ,1025DW,AMSTERDAM,,Purmerweg 86 ,1023BB,AMSTERDAM,,,,info@kdvdeappelboom.nl,http://www.kdvdeappelboom.nl,14980045,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14550&currentPage=0,KDV De Appelboom,05/19/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=68440
192669400,11/21/2013,Jaarlijks inspectiebezoek,geel,kdv de Appelboom,12,Nee,12/07/2010,Purmerweg 86 ,1023BB,Amsterdam,4.9451328,52.3905273,KDV De Appelboom,60140836,VOF,H. Cleyndertweg 549 ,1025DW,AMSTERDAM,,Purmerweg 86 ,1023BB,AMSTERDAM,,,,info@kdvdeappelboom.nl,http://www.kdvdeappelboom.nl,14980045,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14550&currentPage=0,KDV De Appelboom,05/19/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=68440
192669400,06/30/2014,Jaarlijks inspectiebezoek,geel,kdv de Appelboom,12,Nee,12/07/2010,Purmerweg 86 ,1023BB,Amsterdam,4.9451328,52.3905273,KDV De Appelboom,60140836,VOF,H. Cleyndertweg 549 ,1025DW,AMSTERDAM,,Purmerweg 86 ,1023BB,AMSTERDAM,,,,info@kdvdeappelboom.nl,http://www.kdvdeappelboom.nl,14980045,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14550&currentPage=0,KDV De Appelboom,05/19/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=68440
162829565,07/06/2012,Jaarlijks inspectiebezoek,oranje,CompaNanny Atlas Arena B.V.,119,Nee,06/01/2010,Hoogoorddreef 15 ,1101BA,Amsterdam,4.9453054,52.3082997,CompaNanny Atlas Arena BV,34362192,BV,Koningin Wilhelminaplein 13 ,1062HH,AMSTERDAM,,Postbus 69455,1060CM,AMSTERDAM,,,020-4170117',,,20076363,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3970&currentPage=0,CompaNanny Atlas Arena BV,03/02/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31794
162829565,07/15/2013,Jaarlijks inspectiebezoek,geel,CompaNanny Atlas Arena B.V.,119,Nee,06/01/2010,Hoogoorddreef 15 ,1101BA,Amsterdam,4.9453054,52.3082997,CompaNanny Atlas Arena BV,34362192,BV,Koningin Wilhelminaplein 13 ,1062HH,AMSTERDAM,,Postbus 69455,1060CM,AMSTERDAM,,,020-4170117',,,20076363,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3970&currentPage=0,CompaNanny Atlas Arena BV,03/02/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31794
162829565,03/21/2014,Jaarlijks inspectiebezoek,geel,CompaNanny Atlas Arena B.V.,119,Nee,06/01/2010,Hoogoorddreef 15 ,1101BA,Amsterdam,4.9453054,52.3082997,CompaNanny Atlas Arena BV,34362192,BV,Koningin Wilhelminaplein 13 ,1062HH,AMSTERDAM,,Postbus 69455,1060CM,AMSTERDAM,,,020-4170117',,,20076363,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3970&currentPage=0,CompaNanny Atlas Arena BV,03/02/2010,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31794
198679087,09/05/2012,Jaarlijks inspectiebezoek,groen,t Nieuwendammer Kresje,25,Nee,01/01/2010,Nieuwendammerdijk 465 ,1023BN,Amsterdam,4.9455808,52.388318,t Nieuwendammer Kresje,34151298,VOF,Nieuwendammerdijk 469 ,1023BN,AMSTERDAM,,Nieuwendammerdijk 465 ,1023BN,AMSTERDAM,,,020-6363007',,,2200775,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3875&currentPage=0,t Nieuwendammer Kresje,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30892
198679087,08/21/2013,Jaarlijks inspectiebezoek,groen,t Nieuwendammer Kresje,25,Nee,01/01/2010,Nieuwendammerdijk 465 ,1023BN,Amsterdam,4.9455808,52.388318,t Nieuwendammer Kresje,34151298,VOF,Nieuwendammerdijk 469 ,1023BN,AMSTERDAM,,Nieuwendammerdijk 465 ,1023BN,AMSTERDAM,,,020-6363007',,,2200775,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3875&currentPage=0,t Nieuwendammer Kresje,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30892
198679087,09/30/2014,Jaarlijks inspectiebezoek,groen,t Nieuwendammer Kresje,25,Nee,01/01/2010,Nieuwendammerdijk 465 ,1023BN,Amsterdam,4.9455808,52.388318,t Nieuwendammer Kresje,34151298,VOF,Nieuwendammerdijk 469 ,1023BN,AMSTERDAM,,Nieuwendammerdijk 465 ,1023BN,AMSTERDAM,,,020-6363007',,,2200775,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3875&currentPage=0,t Nieuwendammer Kresje,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30892
328724804,03/02/2012,Jaarlijks inspectiebezoek,geel,KinderRijk kinderdagverblijf MacGillavrylaan,60,Nee,01/01/2010,Carolina MacGillavrylaan 780 ,1098XC,Amsterdam,4.9457789,52.3566192,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Carolina MacGillavrylaan 780 ,1098XC,AMSTERDAM,,,020 4260888',info@kinderrijk.nl,,21035490,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32208
328724804,02/14/2013,Jaarlijks inspectiebezoek,geel,KinderRijk kinderdagverblijf MacGillavrylaan,60,Nee,01/01/2010,Carolina MacGillavrylaan 780 ,1098XC,Amsterdam,4.9457789,52.3566192,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Carolina MacGillavrylaan 780 ,1098XC,AMSTERDAM,,,020 4260888',info@kinderrijk.nl,,21035490,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32208
328724804,01/29/2014,Jaarlijks inspectiebezoek,groen,KinderRijk kinderdagverblijf MacGillavrylaan,60,Nee,01/01/2010,Carolina MacGillavrylaan 780 ,1098XC,Amsterdam,4.9457789,52.3566192,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Carolina MacGillavrylaan 780 ,1098XC,AMSTERDAM,,,020 4260888',info@kinderrijk.nl,,21035490,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32208
328724804,02/23/2015,Jaarlijks inspectiebezoek,groen,KinderRijk kinderdagverblijf MacGillavrylaan,60,Nee,01/01/2010,Carolina MacGillavrylaan 780 ,1098XC,Amsterdam,4.9457789,52.3566192,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Carolina MacGillavrylaan 780 ,1098XC,AMSTERDAM,,,020 4260888',info@kinderrijk.nl,,21035490,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32208
207462999,06/14/2012,Jaarlijks inspectiebezoek,geel,Kinderpleintje Amsterdam B.V.,42,Nee,01/01/2010,Zuivelplein 11 ,1097XD,Amsterdam,4.9460218,52.3395614,Kinderpleintje Amsterdam B.V.,34246453,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,,,,,Nina Stroomer,020 5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,16532058,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3990&currentPage=0,Kinderpleintje Amsterdam B.V.,07/04/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32197
207462999,09/10/2013,Jaarlijks inspectiebezoek,oranje,Kinderpleintje Amsterdam B.V.,42,Nee,01/01/2010,Zuivelplein 11 ,1097XD,Amsterdam,4.9460218,52.3395614,Kinderpleintje Amsterdam B.V.,34246453,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,,,,,Nina Stroomer,020 5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,16532058,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3990&currentPage=0,Kinderpleintje Amsterdam B.V.,07/04/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32197
207462999,09/30/2014,Jaarlijks inspectiebezoek,oranje,Kinderpleintje Amsterdam B.V.,42,Nee,01/01/2010,Zuivelplein 11 ,1097XD,Amsterdam,4.9460218,52.3395614,Kinderpleintje Amsterdam B.V.,34246453,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,,,,,Nina Stroomer,020 5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,16532058,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3990&currentPage=0,Kinderpleintje Amsterdam B.V.,07/04/2006,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32197
121940123,10/01/2013,Jaarlijks inspectiebezoek,geel,Kinderopvang Eilanden,67,Nee,01/01/2010,Th. K. van Lohuizenlaan 198 ,1019CD,Amsterdam,4.9465506,52.3675961,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Th. K. van Lohuizenlaan 198 ,1019CD,AMSTERDAM,,Afdeling Huisvesting,074-2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,20603584,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31054
121940123,04/15/2014,Jaarlijks inspectiebezoek,geel,Kinderopvang Eilanden,67,Nee,01/01/2010,Th. K. van Lohuizenlaan 198 ,1019CD,Amsterdam,4.9465506,52.3675961,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Th. K. van Lohuizenlaan 198 ,1019CD,AMSTERDAM,,Afdeling Huisvesting,074-2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,20603584,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31054
121940123,01/30/2015,Jaarlijks inspectiebezoek,geel,Kinderopvang Eilanden,67,Nee,01/01/2010,Th. K. van Lohuizenlaan 198 ,1019CD,Amsterdam,4.9465506,52.3675961,Smallsteps B.V.,60901934,BV,Postbus 586,7550AN,Hengelo,,Th. K. van Lohuizenlaan 198 ,1019CD,AMSTERDAM,,Afdeling Huisvesting,074-2557000',huisvesting@smallsteps.info,http://www.smallsteps.info,20603584,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14441&currentPage=0,Smallsteps B.V.,09/24/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31054
